Latitude,Longitude,name,description
48.808584,2.129415,"Space Invader VRS_007, 2 rue Saint-Lazare",
48.800284,2.124758,"Space Invader VRS_008, 40 rue du Vieux Versailles",
48.800617,2.128459,"Space Invader VRS_009, 12 avenue du GÃ©nÃ©ral de Gaulle",
48.832282,2.152928,"Space Invader VRS_010, 48 boulevard de Jardy",
48.80561,2.13536,"Space Invader VRS_011, 65 avenue de Saint-Cloud",
48.8063,2.12728,"Space Invader VRS_012, 1 place Hoche",
48.798473,2.153225,"Space Invader VRS_013, pavillon de l'Octroi",
48.7981,2.13499,"Space Invader VRS_014, 25 rue de Noailles",
48.80652,2.12477,"Space Invader VRS_015, 15 rue du Peintre Lebrun",
48.7996,2.12429,"Space Invader VRS_016, 40 rue de l'Orangerie",
48.8094,2.12515,"Space Invader VRS_017, 27 rue des RÃ©servoirs",
48.805025,2.127111,"Space Invader VRS_018, 17 rue Colbert",
48.79795,2.123183,"Space Invader VRS_019, 0 rue d'Anjou",
48.800811,2.119912,"Space Invader VRS_020, allÃ©e du Potager",
48.800292,2.132251,"Space Invader VRS_021, 0 rue de Limoges",
48.80536,2.1258,"Space Invader VRS_022, 16 rue Sainte-Anne",
48.801412,2.118563,"Space Invader VRS_023, jardins de l'Orangerie",
48.806876,2.143041,"Space Invader VRS_034, 0 rue Pierre Bertin",
48.80226,2.15922,"Space Invader VRS_035, 1 rue de Bretagne",
48.795779,2.138546,"Space Invader VRS_036, 30 rue des Chantiers",
48.798534,2.125345,"Space Invader VRS_037, 3 rue Saint-HonorÃ©",
48.803361,2.126332,"Space Invader VRS_038, Place d'Armes",
48.8087,2.12389,"Space Invader VRS_039, 0 rue de la Paroisse",
48.819504,2.137759,"Space Invader VRS_040, 1 avenue de Maintenon",
48.809835,2.134159,"Space Invader VRS_041, 42 rue du MarÃ©chal Foch",
48.81891,2.149957,"Space Invader VRS_042, 54 avenue de Villeneuve l'Ã‰tang",
48.87415,2.353033,"Space Invader, PA_0227, 15 rue Martel",
43.908147,0.789557,TLS-01,SUR UN POTEAU ELEC
43.731318,0.873464,TLS-02,SUR LE GARDE CORPS DU PONT EN PIERRE
43.608423,1.437483,TLS-03,
43.601527,1.447677,TLS-04,
43.598177,1.444253,TLS-05,
43.605621,1.444241,TLS-06,
43.603389,1.447218,TLS-07,
43.60191,1.439315,TLS-08,
43.554464,1.492542,TLS-09,"SUR L' A620, SORTIE 19 : RAMONVILLE"
44.303601,1.513613,TLS-11,"130 Bouysset, 46230 Montdoumerc
Gîtes Mas d'Huleya
SUR LE PIGEONNIER"
45.45523,6.450576,VLMO-01 ??,
45.477734,6.455525,VLMO-02,
45.462012,6.444903,VLMO-03,
