name,Latitude,Longitude
"Space Invader PA_1355, 85bis boulevard Magenta",48.877247,2.354811
"Space Invader PA_1356, 168 boulevard Diderot",48.847904,2.392827
"Space Invader PA_1357, 2 rue de Saint-Petersbourg",48.87968,2.32403
"Space Invader PA_1358, 3 rue Royer-Collard",48.845624,2.342319
"Space Invader PA_1359, place de la Sorbonne",48.848891,2.342013
"Space Invader PA_1360, 2 rue des FossÃ©s Saint-Jacques",48.846042,2.343019
"Space Invader PA_1361, 3 allÃ©e Verte",48.859462,2.370537
"Space Invader PA_1362, 2 rue des Boulets",48.849187,2.391903
"Space Invader PA_1363, 70 quai de la Loire",48.886605,2.377463
"Space Invader PA_1364, 2 rue Paul Bert",48.855164,2.419351
"Space Invader PA_1365, 14 quai de BÃ©thune",48.850272,2.358674
"Space Invader PA_1366, 90 avenue Ledru-Rollin",48.85137,2.37634
"Space Invader PA_1367, 160 boulevard Berthier",48.886719,2.29596
"Space Invader PA_1368, place FranÃ§ois Mitterrand",48.865088,2.443442
"Space Invader PA_1369, 52 avenue du PrÃ©sident Wilson",48.904005,2.359106
"Space Invader PA_1370, 1 rue Larrey",48.84147,2.353741
"Space Invader PA_1371, 107 rue de la GlaciÃ¨re",48.827832,2.342522
"Space Invader PA_1372, 64 rue Championnet",48.895855,2.346609
"Space Invader PA_1373, 20 rue Marie Stuart",48.865095,2.347384
"Space Invader PA_1374, 3 rue Clotilde de Vaux",48.85767,2.368618
"Space Invader PA_1375, 42 boulevard de MÃ©nilmontant",48.863173,2.387689
"Space Invader PA_1376, 1 rue du capitaine Roland Deplanque",48.80272,2.42844
"Space Invader PA_1377, 121 avenue de Saint-Ouen",48.8955,2.328048
"Space Invader PA_1378, rue des Caves du Roi",48.825606,2.207041
"Space Invader PA_1379, 5 avenue de l'Europe",48.82426,2.211876
"Space Invader PA_1380, 19 rue de la Harpe",48.852444,2.344784
"Space Invader PA_1381, passerelle rue de l'Ã‰pine",48.863603,2.425093
"Space Invader PA_1382, 160 rue des Rosiers",48.90133,2.34393
"Space Invader PA_1383, 2 boulevard de l'HÃ´pital",48.84314,2.36379
"Space Invader PA_1384, 25 rue Daubenton",48.841148,2.352861
"Space Invader PA_1385, 4 rue BoissiÃ¨re",48.865518,2.293006
"Space Invader PA_1386, 3 rue Henri Mayer",48.827843,2.275555
"Space Invader PA_1387, 52 avenue Pierre Brossolette",48.820094,2.310909
"Space Invader PA_1388, face Ã  la gare de Meudon - Val-Fleury",48.80819,2.241036
"Space Invader PA_1389, Ã  l'est du viaduc rue de Paris",48.813576,2.246601
"Space Invader PA_1390, 5 rue Rouget de Lisle",48.829516,2.262607
"Space Invader PA_1391, 31 rue Descartes",48.813413,2.389114
"Space Invader PA_1392, 8 rue d'Hauteville",48.871013,2.34982
"Space Invader PA_1393, 13 rue Marat",48.81102,2.384178
"Space Invader PA_1394, 27 rue des Moines",48.889173,2.319612
"Space Invader PA_1395, 44 rue Montorgueil",48.864532,2.346783
"Space Invader PA_1396, 96 boulevard Berthier",48.890105,2.303452
"Space Invader PA_1397, 2 rue d'Aguesseau",48.869855,2.319257
"Space Invader PA_1398, 157 rue Cardinet",48.891203,2.317949
"Space Invader PA_1399, 24 rue Vauvenargues",48.89351,2.33337
"Space Invader PA_1400, sur l'atelier de maintenance de la ligne 7",48.816723,2.364213
"Space Invader PA_1401, face Ã  l'immeuble Belledonne",48.852234,2.48951
"Space Invader PA_1402, 52 rue des BruyÃ¨res",48.876339,2.414624
"Space Invader PA_1403, 50 avenue Pierre Grenier",48.832218,2.25343
"Space Invader PA_1404, 14 boulevard Diderot",48.845257,2.370876
"Space Invader PA_1405, autoroute de l'Est/N486",48.830569,2.492884
"Space Invader PA_1406, 11 rue TarbÃ©",48.886993,2.313772
"Space Invader PA_1407, 75 rue Saint-Jacques",48.849721,2.345072
"Space Invader PA_1408, derriÃ¨re le square Charles-Hermite",48.900471,2.367302
"Space Invader PA_1409, 63 rue Gabriel PÃ©ri",48.81045,2.3502
"Space Invader PA_1410, 82 rue Nollet",48.887532,2.320344
"Space Invader PA_1411, 98 avenue Paul Doumer",48.85871,2.2757
"Space Invader PA_1412, 34 boulevard Pereire",48.88794,2.307107
"Space Invader PA_1413, 13 rue de LÃ¼beck",48.866212,2.293588
"Space Invader PA_1414, 16 avenue de Vincennes",48.844979,2.436589
"Space Invader PA_1415, 83 rue Victor Hugo",48.81849,2.383889
"Space Invader PA_1416, place de la RÃ©sistance",48.821266,2.250127
"Space Invader PA_1417, escalier derriÃ¨re la galerie d'anatomie",48.842906,2.362192
"Space Invader PA_1418, 18 avenue de Lowendal",48.849389,2.303341
"Space Invader PA_1419, 1 rue du ChÃ¢teau d'Eau",48.868935,2.362326
"Space Invader PA_1420, 28 rue de Chaligny",48.847205,2.383652
"Space Invader PA_1421, 49 du Volga",48.852627,2.407411
"Space Invader PA_1422, Pondorly",48.757865,2.348017
"Space Invader PA_1423, 33 rue PoissonniÃ¨re",48.870216,2.347786
"Space Invader PA_1424, 1 rue PelÃ©e",48.859587,2.369238
"Space Invader PA_1425, 9 rue Sedaine",48.855821,2.371851
"Space Invader PA_1426 & PA_1427, pavillon ouest de la porte de Neuilly",48.880106,2.258447
"Space Invader PA_1428, Gare de l'Avenue Foch",48.870968,2.275511
"Space Invader PA_1429, 1 rue de la Porte d'Issy",48.832224,2.280645
"Space Invader PA_1430, 130 boulevard Berthier",48.888272,2.299683
"Space Invader PA_1431, dernier Ã©tage de la Tour Eiffel",48.858271,2.294608
"Space Invader PA_1432, place Igor Stravinsky",48.85953,2.35116
"Space Invader PA_1433, 36 rue Daubenton",48.841104,2.352405
"Space Invader PA_1434, 39 rue Edouard Vaillant",48.855267,2.432581
"Space Invader VRS_001, 2 rue du Baillage",48.807637,2.130904
"Space Invader VRS_002, rue des 2 Portes",48.806304,2.130867
"Space Invader VRS_003, 1 rue des Deux Portes",48.805509,2.130321
"Space Invader VRS_004, carrÃ© Ã  la MarÃ©e",48.8071,2.13219
"Space Invader VRS_005, 10 rue de Fontenay",48.801279,2.1253
"Space Invader VRS_006, 2 avenue de Paris",48.801969,2.129281
"Space Invader VRS_007, 2 rue Saint-Lazare",48.808584,2.129415
"Space Invader VRS_008, 40 rue du Vieux Versailles",48.800284,2.124758
"Space Invader VRS_009, 12 avenue du GÃ©nÃ©ral de Gaulle",48.800617,2.128459
"Space Invader VRS_010, 48 boulevard de Jardy",48.832282,2.152928
"Space Invader VRS_011, 65 avenue de Saint-Cloud",48.80561,2.13536
"Space Invader VRS_012, 1 place Hoche",48.8063,2.12728
"Space Invader VRS_013, pavillon de l'Octroi",48.798473,2.153225
"Space Invader VRS_014, 25 rue de Noailles",48.7981,2.13499
"Space Invader VRS_015, 15 rue du Peintre Lebrun",48.80652,2.12477
"Space Invader VRS_016, 40 rue de l'Orangerie",48.7996,2.12429
"Space Invader VRS_017, 27 rue des RÃ©servoirs",48.8094,2.12515
"Space Invader VRS_018, 17 rue Colbert",48.805025,2.127111
"Space Invader VRS_019, 0 rue d'Anjou",48.79795,2.123183
"Space Invader VRS_020, allÃ©e du Potager",48.800811,2.119912
"Space Invader VRS_021, 0 rue de Limoges",48.800292,2.132251
"Space Invader VRS_022, 16 rue Sainte-Anne",48.80536,2.1258
"Space Invader VRS_023, jardins de l'Orangerie",48.801412,2.118563
"Space Invader VRS_034, 0 rue Pierre Bertin",48.806876,2.143041
"Space Invader VRS_035, 1 rue de Bretagne",48.80226,2.15922
"Space Invader VRS_036, 30 rue des Chantiers",48.795779,2.138546
"Space Invader VRS_037, 3 rue Saint-HonorÃ©",48.798534,2.125345
"Space Invader VRS_038, Place d'Armes",48.803361,2.126332
"Space Invader VRS_039, 0 rue de la Paroisse",48.8087,2.12389
"Space Invader VRS_040, 1 avenue de Maintenon",48.819504,2.137759
"Space Invader VRS_041, 42 rue du MarÃ©chal Foch",48.809835,2.134159
"Space Invader VRS_042, 54 avenue de Villeneuve l'Ã‰tang",48.81891,2.149957
"Space Invader, PA_0227, 15 rue Martel",48.87415,2.353033
